transaccion_id,comercio_id,comercio_nombre,fecha,hora,dia_semana,mes,trimestre,cliente_id,segmento_cliente,categoria_producto,n_items,monto_usd,metodo_pago,estado,canal
TXN-COM003-00540,COM003,Cevichería El Rincón Costeño,2025-08-03,13:33,Sunday,August,Q3,CLI058,Frecuente,Ceviche mixto,3,9.8,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-00691,COM002,Botica Don Jacinto,2025-08-25,13:23,Monday,August,Q3,CLI220,Nuevo,Vitaminas y suplementos,2,5.73,QR Deuna,Completada,Presencial
TXN-COM002-00325,COM002,Botica Don Jacinto,2025-06-21,18:50,Saturday,June,Q2,CLI182,Frecuente,Higiene personal,3,13.54,QR Deuna,Anulada,Presencial
TXN-COM002-01250,COM002,Botica Don Jacinto,2025-12-09,09:17,Tuesday,December,Q4,CLI197,Nuevo,Material de curación,4,20.18,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-01766,COM001,Tienda La Esquina de Doña Rosa,2026-02-23,12:44,Monday,February,Q1,CLI326,Nuevo,Víveres básicos,5,1.32,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM003-00990,COM003,Cevichería El Rincón Costeño,2025-10-21,13:29,Tuesday,October,Q4,CLI336,Frecuente,Almuerzo del día,2,7.48,QR Deuna,Completada,Presencial
TXN-COM002-00396,COM002,Botica Don Jacinto,2025-07-05,08:35,Saturday,July,Q3,CLI307,Ocasional,Vitaminas y suplementos,5,17.48,QR Deuna,Completada,Presencial
TXN-COM002-01149,COM002,Botica Don Jacinto,2025-11-26,18:50,Wednesday,November,Q4,CLI239,Ocasional,Higiene personal,2,18.6,Pago a Contacto,Completada,Presencial
TXN-COM001-00359,COM001,Tienda La Esquina de Doña Rosa,2025-06-25,17:18,Wednesday,June,Q2,CLI099,Frecuente,Granos y harinas,3,4.31,QR Deuna,Completada,Presencial
TXN-COM002-01209,COM002,Botica Don Jacinto,2025-12-04,13:54,Thursday,December,Q4,CLI189,Ocasional,Higiene personal,5,7.26,QR Deuna,Completada,Presencial
TXN-COM002-01430,COM002,Botica Don Jacinto,2025-12-29,10:25,Monday,December,Q4,CLI195,Ocasional,Medicamentos OTC,3,17.94,Pago a Contacto,Completada,Presencial
TXN-COM002-00527,COM002,Botica Don Jacinto,2025-07-28,16:47,Monday,July,Q3,CLI149,Frecuente,Cosméticos básicos,5,11.39,QR Deuna,Completada,Presencial
TXN-COM002-01593,COM002,Botica Don Jacinto,2026-01-25,18:34,Sunday,January,Q1,CLI337,Inactivo,Cosméticos básicos,5,11.64,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-01175,COM001,Tienda La Esquina de Doña Rosa,2025-11-28,19:14,Friday,November,Q4,CLI125,Frecuente,Lácteos y huevos,5,4.19,Pago a Contacto,Completada,Presencial
TXN-COM001-01091,COM001,Tienda La Esquina de Doña Rosa,2025-11-13,10:25,Thursday,November,Q4,CLI249,Inactivo,Snacks y confites,5,7.22,Pago a Contacto,Completada,WhatsApp/Redes
TXN-COM001-01952,COM001,Tienda La Esquina de Doña Rosa,2026-04-08,10:38,Wednesday,April,Q2,CLI129,Frecuente,Granos y harinas,3,1.99,QR Deuna,Completada,Presencial
TXN-COM003-01116,COM003,Cevichería El Rincón Costeño,2025-11-14,13:42,Friday,November,Q4,CLI040,Ocasional,Bebidas y jugos,3,7.77,Link de Pago Deuna,Pendiente,Presencial
TXN-COM001-00797,COM001,Tienda La Esquina de Doña Rosa,2025-09-15,16:16,Monday,September,Q3,CLI288,Ocasional,Bebidas,5,2.48,Pago a Contacto,Completada,Presencial
TXN-COM002-00659,COM002,Botica Don Jacinto,2025-08-20,14:36,Wednesday,August,Q3,CLI261,Ocasional,Antibióticos y receta,5,16.07,QR Deuna,Completada,Presencial
TXN-COM001-00540,COM001,Tienda La Esquina de Doña Rosa,2025-07-31,10:47,Thursday,July,Q3,CLI042,Ocasional,Víveres básicos,4,2.95,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-01607,COM002,Botica Don Jacinto,2026-01-28,16:54,Wednesday,January,Q1,CLI204,Inactivo,Higiene personal,2,15.52,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-01971,COM002,Botica Don Jacinto,2026-04-12,12:27,Sunday,April,Q2,CLI015,Frecuente,Material de curación,4,7.88,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-00573,COM002,Botica Don Jacinto,2025-08-04,18:58,Monday,August,Q3,CLI253,Inactivo,Antibióticos y receta,1,16.75,QR Deuna,Completada,Presencial
TXN-COM003-01724,COM003,Cevichería El Rincón Costeño,2026-02-18,12:45,Wednesday,February,Q1,CLI007,Frecuente,Ceviche mixto,5,4.42,Pago a Contacto,Completada,Presencial
TXN-COM002-01002,COM002,Botica Don Jacinto,2025-10-28,13:03,Tuesday,October,Q4,CLI226,Frecuente,Material de curación,5,16.94,Link de Pago Deuna,Anulada,WhatsApp/Redes
TXN-COM002-01472,COM002,Botica Don Jacinto,2026-01-02,09:08,Friday,January,Q1,CLI215,Nuevo,Higiene personal,1,8.93,QR Deuna,Completada,Presencial
TXN-COM003-00756,COM003,Cevichería El Rincón Costeño,2025-09-09,12:25,Tuesday,September,Q3,CLI326,Nuevo,Ceviche de camarón,1,8.04,Pago a Contacto,Anulada,WhatsApp/Redes
TXN-COM001-00693,COM001,Tienda La Esquina de Doña Rosa,2025-08-27,17:21,Wednesday,August,Q3,CLI325,Inactivo,Snacks y confites,1,4.1,QR Deuna,Completada,Presencial
TXN-COM001-01648,COM001,Tienda La Esquina de Doña Rosa,2026-02-01,13:14,Sunday,February,Q1,CLI301,Frecuente,Granos y harinas,2,5.24,Link de Pago Deuna,Anulada,WhatsApp/Redes
TXN-COM001-01618,COM001,Tienda La Esquina de Doña Rosa,2026-01-27,07:11,Tuesday,January,Q1,CLI274,Inactivo,Granos y harinas,4,1.99,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-00308,COM002,Botica Don Jacinto,2025-06-19,19:24,Thursday,June,Q2,CLI319,Frecuente,Material de curación,1,9.57,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-01286,COM001,Tienda La Esquina de Doña Rosa,2025-12-10,12:33,Wednesday,December,Q4,CLI160,Nuevo,Granos y harinas,2,0.89,Pago a Contacto,Completada,Presencial
TXN-COM003-01764,COM003,Cevichería El Rincón Costeño,2026-02-26,13:23,Thursday,February,Q1,CLI050,Frecuente,Mariscos al vapor,4,11.22,QR Deuna,Completada,Presencial
TXN-COM001-00659,COM001,Tienda La Esquina de Doña Rosa,2025-08-20,15:46,Wednesday,August,Q3,CLI125,Frecuente,Víveres básicos,5,3.97,QR Deuna,Completada,Presencial
TXN-COM003-00495,COM003,Cevichería El Rincón Costeño,2025-07-26,12:41,Saturday,July,Q3,CLI299,Ocasional,Arroz con menestra,5,10.31,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM003-00549,COM003,Cevichería El Rincón Costeño,2025-08-05,13:28,Tuesday,August,Q3,CLI223,Frecuente,Mariscos al vapor,3,4.75,Link de Pago Deuna,Pendiente,WhatsApp/Redes
TXN-COM001-01365,COM001,Tienda La Esquina de Doña Rosa,2025-12-18,19:33,Thursday,December,Q4,CLI059,Frecuente,Lácteos y huevos,3,1.95,QR Deuna,Completada,Presencial
TXN-COM003-00946,COM003,Cevichería El Rincón Costeño,2025-10-14,12:12,Tuesday,October,Q4,CLI002,Inactivo,Ceviche de camarón,3,5.44,QR Deuna,Completada,Presencial
TXN-COM003-01064,COM003,Cevichería El Rincón Costeño,2025-11-04,12:59,Tuesday,November,Q4,CLI116,Inactivo,Ceviche mixto,5,9.89,QR Deuna,Completada,Presencial
TXN-COM003-00993,COM003,Cevichería El Rincón Costeño,2025-10-22,15:58,Wednesday,October,Q4,CLI328,Ocasional,Ceviche de camarón,3,7.65,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-01647,COM002,Botica Don Jacinto,2026-02-07,11:24,Saturday,February,Q1,CLI170,Ocasional,Vitaminas y suplementos,3,5.47,QR Deuna,Completada,Presencial
TXN-COM001-01318,COM001,Tienda La Esquina de Doña Rosa,2025-12-15,11:54,Monday,December,Q4,CLI112,Frecuente,Snacks y confites,1,4.66,Pago a Contacto,Completada,Presencial
TXN-COM003-01060,COM003,Cevichería El Rincón Costeño,2025-11-03,14:12,Monday,November,Q4,CLI001,Ocasional,Arroz con menestra,2,10.75,Pago a Contacto,Completada,Presencial
TXN-COM001-01066,COM001,Tienda La Esquina de Doña Rosa,2025-11-08,18:40,Saturday,November,Q4,CLI347,Ocasional,Bebidas,5,7.36,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM003-01593,COM003,Cevichería El Rincón Costeño,2026-01-19,12:41,Monday,January,Q1,CLI181,Ocasional,Arroz con menestra,1,8.57,Link de Pago Deuna,Pendiente,WhatsApp/Redes
TXN-COM003-00127,COM003,Cevichería El Rincón Costeño,2025-05-12,11:52,Monday,May,Q2,CLI304,Ocasional,Bebidas y jugos,1,6.88,QR Deuna,Completada,Presencial
TXN-COM001-00048,COM001,Tienda La Esquina de Doña Rosa,2025-04-26,15:28,Saturday,April,Q2,CLI073,Frecuente,Bebidas,2,6.2,QR Deuna,Completada,Presencial
TXN-COM001-01552,COM001,Tienda La Esquina de Doña Rosa,2026-01-12,16:04,Monday,January,Q1,CLI216,Frecuente,Granos y harinas,4,5.07,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-01103,COM002,Botica Don Jacinto,2025-11-18,10:12,Tuesday,November,Q4,CLI296,Ocasional,Cosméticos básicos,3,12.62,QR Deuna,Completada,Presencial
TXN-COM003-01748,COM003,Cevichería El Rincón Costeño,2026-02-22,15:17,Sunday,February,Q1,CLI344,Ocasional,Arroz con menestra,1,5.52,QR Deuna,Completada,Presencial
TXN-COM003-00596,COM003,Cevichería El Rincón Costeño,2025-08-13,11:48,Wednesday,August,Q3,CLI300,Frecuente,Mariscos al vapor,3,7.4,QR Deuna,Completada,Presencial
TXN-COM002-00480,COM002,Botica Don Jacinto,2025-07-20,10:54,Sunday,July,Q3,CLI229,Inactivo,Higiene personal,1,10.79,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM003-01747,COM003,Cevichería El Rincón Costeño,2026-02-22,11:00,Sunday,February,Q1,CLI152,Frecuente,Almuerzo del día,2,5.49,QR Deuna,Completada,Presencial
TXN-COM003-00521,COM003,Cevichería El Rincón Costeño,2025-07-31,13:02,Thursday,July,Q3,CLI107,Ocasional,Mariscos al vapor,5,5.44,QR Deuna,Completada,Presencial
TXN-COM002-01189,COM002,Botica Don Jacinto,2025-12-03,15:40,Wednesday,December,Q4,CLI074,Nuevo,Vitaminas y suplementos,1,16.49,QR Deuna,Completada,Presencial
TXN-COM002-00590,COM002,Botica Don Jacinto,2025-08-08,13:24,Friday,August,Q3,CLI179,Inactivo,Antibióticos y receta,4,9.16,Link de Pago Deuna,Completada,Presencial
TXN-COM001-00966,COM001,Tienda La Esquina de Doña Rosa,2025-10-17,09:51,Friday,October,Q4,CLI299,Ocasional,Bebidas,2,2.29,Pago a Contacto,Anulada,Presencial
TXN-COM002-01706,COM002,Botica Don Jacinto,2026-02-16,09:53,Monday,February,Q1,CLI053,Inactivo,Cosméticos básicos,4,12.33,Link de Pago Deuna,Pendiente,WhatsApp/Redes
TXN-COM001-00131,COM001,Tienda La Esquina de Doña Rosa,2025-05-11,13:48,Sunday,May,Q2,CLI325,Inactivo,Artículos de limpieza,4,3.75,QR Deuna,Completada,Presencial
TXN-COM001-00091,COM001,Tienda La Esquina de Doña Rosa,2025-05-04,09:09,Sunday,May,Q2,CLI203,Frecuente,Snacks y confites,1,3.36,QR Deuna,Completada,Presencial
TXN-COM002-00509,COM002,Botica Don Jacinto,2025-07-25,18:25,Friday,July,Q3,CLI069,Frecuente,Medicamentos OTC,5,16.63,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-00251,COM002,Botica Don Jacinto,2025-06-08,19:12,Sunday,June,Q2,CLI152,Frecuente,Antibióticos y receta,5,14.12,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-01463,COM002,Botica Don Jacinto,2026-01-01,11:48,Thursday,January,Q1,CLI220,Nuevo,Higiene personal,2,10.36,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-00506,COM002,Botica Don Jacinto,2025-07-25,11:58,Friday,July,Q3,CLI174,Frecuente,Antibióticos y receta,3,19.96,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM003-01860,COM003,Cevichería El Rincón Costeño,2026-03-24,14:15,Tuesday,March,Q1,CLI345,Ocasional,Bebidas y jugos,3,13.72,QR Deuna,Completada,Presencial
TXN-COM001-00757,COM001,Tienda La Esquina de Doña Rosa,2025-09-08,19:43,Monday,September,Q3,CLI036,Nuevo,Lácteos y huevos,3,3.32,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-00519,COM001,Tienda La Esquina de Doña Rosa,2025-07-27,14:57,Sunday,July,Q3,CLI128,Inactivo,Granos y harinas,4,7.19,Pago a Contacto,Completada,Presencial
TXN-COM002-01985,COM002,Botica Don Jacinto,2026-04-15,13:14,Wednesday,April,Q2,CLI031,Ocasional,Antibióticos y receta,4,13.48,QR Deuna,Completada,Presencial
TXN-COM001-01382,COM001,Tienda La Esquina de Doña Rosa,2025-12-19,07:27,Friday,December,Q4,CLI045,Ocasional,Artículos de limpieza,2,1.64,QR Deuna,Pendiente,Presencial
TXN-COM001-00237,COM001,Tienda La Esquina de Doña Rosa,2025-05-30,09:08,Friday,May,Q2,CLI130,Ocasional,Granos y harinas,5,1.74,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-01937,COM001,Tienda La Esquina de Doña Rosa,2026-04-05,17:24,Sunday,April,Q2,CLI323,Nuevo,Lácteos y huevos,1,5.47,QR Deuna,Completada,Presencial
TXN-COM002-00550,COM002,Botica Don Jacinto,2025-08-01,16:35,Friday,August,Q3,CLI234,Ocasional,Antibióticos y receta,2,4.6,QR Deuna,Completada,Presencial
TXN-COM002-00838,COM002,Botica Don Jacinto,2025-09-23,19:34,Tuesday,September,Q3,CLI096,Ocasional,Medicamentos OTC,1,10.1,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-00494,COM002,Botica Don Jacinto,2025-07-22,11:32,Tuesday,July,Q3,CLI159,Frecuente,Higiene personal,1,10.09,QR Deuna,Completada,Presencial
TXN-COM003-01899,COM003,Cevichería El Rincón Costeño,2026-03-31,12:14,Tuesday,March,Q1,CLI184,Inactivo,Almuerzo del día,1,13.73,QR Deuna,Completada,Presencial
TXN-COM001-00962,COM001,Tienda La Esquina de Doña Rosa,2025-10-17,12:55,Friday,October,Q4,CLI245,Frecuente,Artículos de limpieza,1,1.33,Link de Pago Deuna,Pendiente,WhatsApp/Redes
TXN-COM003-00954,COM003,Cevichería El Rincón Costeño,2025-10-16,12:13,Thursday,October,Q4,CLI168,Frecuente,Almuerzo del día,1,6.44,Link de Pago Deuna,Completada,Presencial
TXN-COM002-00627,COM002,Botica Don Jacinto,2025-08-15,15:05,Friday,August,Q3,CLI120,Ocasional,Medicamentos OTC,2,13.92,Pago a Contacto,Completada,WhatsApp/Redes
TXN-COM003-01230,COM003,Cevichería El Rincón Costeño,2025-12-03,12:44,Wednesday,December,Q4,CLI257,Inactivo,Arroz con menestra,3,11.06,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-00929,COM002,Botica Don Jacinto,2025-10-12,13:42,Sunday,October,Q4,CLI334,Frecuente,Material de curación,1,2.56,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-01404,COM001,Tienda La Esquina de Doña Rosa,2025-12-22,18:24,Monday,December,Q4,CLI141,Inactivo,Víveres básicos,4,3.61,Pago a Contacto,Completada,Presencial
TXN-COM003-00788,COM003,Cevichería El Rincón Costeño,2025-09-15,12:56,Monday,September,Q3,CLI323,Nuevo,Mariscos al vapor,4,8.88,Pago a Contacto,Completada,Presencial
TXN-COM003-01312,COM003,Cevichería El Rincón Costeño,2025-12-12,14:24,Friday,December,Q4,CLI121,Nuevo,Arroz con menestra,4,5.84,QR Deuna,Completada,Presencial
TXN-COM001-01829,COM001,Tienda La Esquina de Doña Rosa,2026-03-09,07:06,Monday,March,Q1,CLI343,Frecuente,Víveres básicos,2,4.02,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-01950,COM001,Tienda La Esquina de Doña Rosa,2026-04-08,18:47,Wednesday,April,Q2,CLI248,Inactivo,Artículos de limpieza,4,3.45,QR Deuna,Completada,Presencial
TXN-COM001-01041,COM001,Tienda La Esquina de Doña Rosa,2025-11-01,17:36,Saturday,November,Q4,CLI281,Inactivo,Artículos de limpieza,2,6.62,QR Deuna,Completada,Presencial
TXN-COM003-01456,COM003,Cevichería El Rincón Costeño,2025-12-27,12:07,Saturday,December,Q4,CLI124,Frecuente,Almuerzo del día,5,4.38,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM003-00818,COM003,Cevichería El Rincón Costeño,2025-09-20,13:54,Saturday,September,Q3,CLI265,Inactivo,Arroz con menestra,1,8.67,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM003-00289,COM003,Cevichería El Rincón Costeño,2025-06-14,12:45,Saturday,June,Q2,CLI278,Ocasional,Bebidas y jugos,5,6.14,QR Deuna,Completada,WhatsApp/Redes
TXN-COM001-01157,COM001,Tienda La Esquina de Doña Rosa,2025-11-26,18:23,Wednesday,November,Q4,CLI196,Ocasional,Granos y harinas,1,2.43,QR Deuna,Completada,Presencial
TXN-COM002-01021,COM002,Botica Don Jacinto,2025-10-31,10:52,Friday,October,Q4,CLI259,Ocasional,Cosméticos básicos,3,11.07,QR Deuna,Completada,Presencial
TXN-COM002-00571,COM002,Botica Don Jacinto,2025-08-04,20:12,Monday,August,Q3,CLI019,Ocasional,Higiene personal,2,19.43,Pago a Contacto,Completada,Presencial
TXN-COM003-00083,COM003,Cevichería El Rincón Costeño,2025-05-04,13:14,Sunday,May,Q2,CLI080,Frecuente,Bebidas y jugos,5,3.31,Pago a Contacto,Completada,WhatsApp/Redes
TXN-COM001-00777,COM001,Tienda La Esquina de Doña Rosa,2025-09-11,12:39,Thursday,September,Q3,CLI166,Nuevo,Bebidas,1,3.78,QR Deuna,Completada,Presencial
TXN-COM002-00788,COM002,Botica Don Jacinto,2025-09-14,09:54,Sunday,September,Q3,CLI294,Ocasional,Cosméticos básicos,3,14.51,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-00553,COM002,Botica Don Jacinto,2025-08-01,09:57,Friday,August,Q3,CLI020,Ocasional,Antibióticos y receta,5,8.55,Link de Pago Deuna,Completada,Presencial
TXN-COM001-00377,COM001,Tienda La Esquina de Doña Rosa,2025-06-29,08:12,Sunday,June,Q2,CLI039,Nuevo,Bebidas,2,4.44,QR Deuna,Completada,Presencial
TXN-COM002-00520,COM002,Botica Don Jacinto,2025-07-27,16:15,Sunday,July,Q3,CLI241,Inactivo,Medicamentos OTC,3,9.71,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-01343,COM002,Botica Don Jacinto,2025-12-18,08:22,Thursday,December,Q4,CLI198,Inactivo,Antibióticos y receta,3,14.51,Link de Pago Deuna,Completada,Presencial
TXN-COM002-01803,COM002,Botica Don Jacinto,2026-03-06,18:25,Friday,March,Q1,CLI276,Ocasional,Antibióticos y receta,2,6.67,Pago a Contacto,Completada,Presencial
TXN-COM003-00070,COM003,Cevichería El Rincón Costeño,2025-05-01,11:37,Thursday,May,Q2,CLI167,Ocasional,Arroz con menestra,5,11.18,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM003-01960,COM003,Cevichería El Rincón Costeño,2026-04-12,10:27,Sunday,April,Q2,CLI114,Nuevo,Arroz con menestra,5,13.93,QR Deuna,Completada,Presencial
TXN-COM001-01354,COM001,Tienda La Esquina de Doña Rosa,2025-12-18,17:24,Thursday,December,Q4,CLI031,Ocasional,Granos y harinas,4,7.89,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-01419,COM001,Tienda La Esquina de Doña Rosa,2025-12-23,07:02,Tuesday,December,Q4,CLI199,Inactivo,Bebidas,1,2.08,QR Deuna,Completada,Presencial
TXN-COM002-01622,COM002,Botica Don Jacinto,2026-02-01,14:03,Sunday,February,Q1,CLI135,Inactivo,Higiene personal,4,13.27,QR Deuna,Completada,Presencial
TXN-COM003-01161,COM003,Cevichería El Rincón Costeño,2025-11-21,11:58,Friday,November,Q4,CLI205,Ocasional,Ceviche de camarón,5,9.85,QR Deuna,Completada,Presencial
TXN-COM002-01938,COM002,Botica Don Jacinto,2026-04-06,10:48,Monday,April,Q2,CLI031,Ocasional,Vitaminas y suplementos,3,19.72,QR Deuna,Completada,WhatsApp/Redes
TXN-COM001-00751,COM001,Tienda La Esquina de Doña Rosa,2025-09-07,07:44,Sunday,September,Q3,CLI062,Ocasional,Artículos de limpieza,2,5.74,Link de Pago Deuna,Anulada,WhatsApp/Redes
TXN-COM001-00419,COM001,Tienda La Esquina de Doña Rosa,2025-07-08,16:14,Tuesday,July,Q3,CLI031,Ocasional,Bebidas,4,3.92,QR Deuna,Completada,Presencial
TXN-COM003-01492,COM003,Cevichería El Rincón Costeño,2025-12-31,14:18,Wednesday,December,Q4,CLI043,Frecuente,Ceviche mixto,4,8.52,QR Deuna,Completada,Presencial
TXN-COM002-00035,COM002,Botica Don Jacinto,2025-04-27,13:47,Sunday,April,Q2,CLI062,Ocasional,Antibióticos y receta,5,4.84,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-00276,COM001,Tienda La Esquina de Doña Rosa,2025-06-08,19:01,Sunday,June,Q2,CLI100,Frecuente,Granos y harinas,1,4.65,Pago a Contacto,Completada,Presencial
TXN-COM003-01524,COM003,Cevichería El Rincón Costeño,2026-01-06,14:25,Tuesday,January,Q1,CLI021,Ocasional,Arroz con menestra,5,10.38,Link de Pago Deuna,Completada,Presencial
TXN-COM002-00014,COM002,Botica Don Jacinto,2025-04-20,15:39,Sunday,April,Q2,CLI027,Frecuente,Material de curación,1,13.03,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-01591,COM001,Tienda La Esquina de Doña Rosa,2026-01-21,14:02,Wednesday,January,Q1,CLI070,Inactivo,Snacks y confites,1,4.04,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM003-00772,COM003,Cevichería El Rincón Costeño,2025-09-12,13:40,Friday,September,Q3,CLI346,Ocasional,Ceviche de camarón,4,10.05,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-01564,COM001,Tienda La Esquina de Doña Rosa,2026-01-15,11:18,Thursday,January,Q1,CLI146,Frecuente,Artículos de limpieza,3,3.15,QR Deuna,Completada,Presencial
TXN-COM003-00196,COM003,Cevichería El Rincón Costeño,2025-05-26,15:59,Monday,May,Q2,CLI130,Ocasional,Ceviche de camarón,3,8.25,QR Deuna,Completada,Presencial
TXN-COM001-01927,COM001,Tienda La Esquina de Doña Rosa,2026-04-04,15:07,Saturday,April,Q2,CLI077,Nuevo,Granos y harinas,1,2.82,QR Deuna,Completada,Presencial
TXN-COM001-00464,COM001,Tienda La Esquina de Doña Rosa,2025-07-16,09:52,Wednesday,July,Q3,CLI037,Ocasional,Víveres básicos,5,1.25,QR Deuna,Completada,Presencial
TXN-COM001-00329,COM001,Tienda La Esquina de Doña Rosa,2025-06-19,10:21,Thursday,June,Q2,CLI218,Nuevo,Granos y harinas,3,1.48,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-01671,COM002,Botica Don Jacinto,2026-02-10,14:02,Tuesday,February,Q1,CLI170,Ocasional,Medicamentos OTC,2,16.1,QR Deuna,Completada,Presencial
TXN-COM003-01127,COM003,Cevichería El Rincón Costeño,2025-11-16,13:57,Sunday,November,Q4,CLI206,Frecuente,Bebidas y jugos,1,10.56,QR Deuna,Completada,Presencial
TXN-COM001-01425,COM001,Tienda La Esquina de Doña Rosa,2025-12-24,18:17,Wednesday,December,Q4,CLI204,Inactivo,Lácteos y huevos,1,6.97,QR Deuna,Anulada,Presencial
TXN-COM003-01020,COM003,Cevichería El Rincón Costeño,2025-10-28,14:24,Tuesday,October,Q4,CLI344,Ocasional,Bebidas y jugos,2,6.73,QR Deuna,Completada,Presencial
TXN-COM003-00713,COM003,Cevichería El Rincón Costeño,2025-08-31,12:34,Sunday,August,Q3,CLI203,Frecuente,Arroz con menestra,3,8.72,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-01527,COM001,Tienda La Esquina de Doña Rosa,2026-01-08,19:44,Thursday,January,Q1,CLI225,Ocasional,Granos y harinas,5,2.71,QR Deuna,Completada,Presencial
TXN-COM003-01910,COM003,Cevichería El Rincón Costeño,2026-04-02,14:08,Thursday,April,Q2,CLI136,Ocasional,Ceviche mixto,1,12.67,QR Deuna,Completada,Presencial
TXN-COM003-01081,COM003,Cevichería El Rincón Costeño,2025-11-08,14:14,Saturday,November,Q4,CLI332,Nuevo,Ceviche mixto,2,6.67,QR Deuna,Completada,Presencial
TXN-COM003-01398,COM003,Cevichería El Rincón Costeño,2025-12-21,10:49,Sunday,December,Q4,CLI215,Nuevo,Bebidas y jugos,4,8.39,Pago a Contacto,Completada,WhatsApp/Redes
